Universal-RF--default,Universal-RF--optADPT,Universal-RF--optCLF,Universal-RF--optALL,Universal-RF--optSEQ,Universal-Ridge--default,Universal-Ridge--optADPT,Universal-Ridge--optCLF,Universal-Ridge--optALL,Universal-Ridge--optSEQ,Universal-CART--default,Universal-CART--optADPT,Universal-CART--optCLF,Universal-CART--optALL,Universal-CART--optSEQ,Universal-KNN--default,Universal-KNN--optADPT,Universal-KNN--optCLF,Universal-KNN--optALL,Universal-KNN--optSEQ,Universal-NB--default,Universal-NB--optADPT,Universal-NB--optCLF,Universal-NB--optALL,Universal-NB--optSEQ,Universal-Boost--default,Universal-Boost--optADPT,Universal-Boost--optCLF,Universal-Boost--optALL,Universal-Boost--optSEQ,Universal-NN--default,Universal-NN--optADPT,Universal-NN--optCLF,Universal-NN--optALL,Universal-NN--optSEQ,Universal-SVM--default,Universal-SVM--optADPT,Universal-SVM--optCLF,Universal-SVM--optALL,Universal-SVM--optSEQ,DTB-RF--default,DTB-RF--optADPT,DTB-RF--optCLF,DTB-RF--optALL,DTB-RF--optSEQ,DTB-Ridge--default,DTB-Ridge--optADPT,DTB-Ridge--optCLF,DTB-Ridge--optALL,DTB-Ridge--optSEQ,DTB-CART--default,DTB-CART--optADPT,DTB-CART--optCLF,DTB-CART--optALL,DTB-CART--optSEQ,DTB-KNN--default,DTB-KNN--optADPT,DTB-KNN--optCLF,DTB-KNN--optALL,DTB-KNN--optSEQ,DTB-NB--default,DTB-NB--optADPT,DTB-NB--optCLF,DTB-NB--optALL,DTB-NB--optSEQ,DTB-Boost--default,DTB-Boost--optADPT,DTB-Boost--optCLF,DTB-Boost--optALL,DTB-Boost--optSEQ,DTB-NN--default,DTB-NN--optADPT,DTB-NN--optCLF,DTB-NN--optALL,DTB-NN--optSEQ,DTB-SVM--default,DTB-SVM--optADPT,DTB-SVM--optCLF,DTB-SVM--optALL,DTB-SVM--optSEQ,DS-RF--default,DS-RF--optADPT,DS-RF--optCLF,DS-RF--optALL,DS-RF--optSEQ,DS-Ridge--default,DS-Ridge--optADPT,DS-Ridge--optCLF,DS-Ridge--optALL,DS-Ridge--optSEQ,DS-CART--default,DS-CART--optADPT,DS-CART--optCLF,DS-CART--optALL,DS-CART--optSEQ,DS-KNN--default,DS-KNN--optADPT,DS-KNN--optCLF,DS-KNN--optALL,DS-KNN--optSEQ,DS-NB--default,DS-NB--optADPT,DS-NB--optCLF,DS-NB--optALL,DS-NB--optSEQ,DS-Boost--default,DS-Boost--optADPT,DS-Boost--optCLF,DS-Boost--optALL,DS-Boost--optSEQ,DS-NN--default,DS-NN--optADPT,DS-NN--optCLF,DS-NN--optALL,DS-NN--optSEQ,DS-SVM--default,DS-SVM--optADPT,DS-SVM--optCLF,DS-SVM--optALL,DS-SVM--optSEQ,DSBF-RF--default,DSBF-RF--optADPT,DSBF-RF--optCLF,DSBF-RF--optALL,DSBF-RF--optSEQ,DSBF-Ridge--default,DSBF-Ridge--optADPT,DSBF-Ridge--optCLF,DSBF-Ridge--optALL,DSBF-Ridge--optSEQ,DSBF-CART--default,DSBF-CART--optADPT,DSBF-CART--optCLF,DSBF-CART--optALL,DSBF-CART--optSEQ,DSBF-KNN--default,DSBF-KNN--optADPT,DSBF-KNN--optCLF,DSBF-KNN--optALL,DSBF-KNN--optSEQ,DSBF-NB--default,DSBF-NB--optADPT,DSBF-NB--optCLF,DSBF-NB--optALL,DSBF-NB--optSEQ,DSBF-Boost--default,DSBF-Boost--optADPT,DSBF-Boost--optCLF,DSBF-Boost--optALL,DSBF-Boost--optSEQ,DSBF-NN--default,DSBF-NN--optADPT,DSBF-NN--optCLF,DSBF-NN--optALL,DSBF-NN--optSEQ,DSBF-SVM--default,DSBF-SVM--optADPT,DSBF-SVM--optCLF,DSBF-SVM--optALL,DSBF-SVM--optSEQ,DBSCANfilter-RF--default,DBSCANfilter-RF--optADPT,DBSCANfilter-RF--optCLF,DBSCANfilter-RF--optALL,DBSCANfilter-RF--optSEQ,DBSCANfilter-Ridge--default,DBSCANfilter-Ridge--optADPT,DBSCANfilter-Ridge--optCLF,DBSCANfilter-Ridge--optALL,DBSCANfilter-Ridge--optSEQ,DBSCANfilter-CART--default,DBSCANfilter-CART--optADPT,DBSCANfilter-CART--optCLF,DBSCANfilter-CART--optALL,DBSCANfilter-CART--optSEQ,DBSCANfilter-KNN--default,DBSCANfilter-KNN--optADPT,DBSCANfilter-KNN--optCLF,DBSCANfilter-KNN--optALL,DBSCANfilter-KNN--optSEQ,DBSCANfilter-NB--default,DBSCANfilter-NB--optADPT,DBSCANfilter-NB--optCLF,DBSCANfilter-NB--optALL,DBSCANfilter-NB--optSEQ,DBSCANfilter-Boost--default,DBSCANfilter-Boost--optADPT,DBSCANfilter-Boost--optCLF,DBSCANfilter-Boost--optALL,DBSCANfilter-Boost--optSEQ,DBSCANfilter-NN--default,DBSCANfilter-NN--optADPT,DBSCANfilter-NN--optCLF,DBSCANfilter-NN--optALL,DBSCANfilter-NN--optSEQ,DBSCANfilter-SVM--default,DBSCANfilter-SVM--optADPT,DBSCANfilter-SVM--optCLF,DBSCANfilter-SVM--optALL,DBSCANfilter-SVM--optSEQ,Peterfilter-RF--default,Peterfilter-RF--optADPT,Peterfilter-RF--optCLF,Peterfilter-RF--optALL,Peterfilter-RF--optSEQ,Peterfilter-Ridge--default,Peterfilter-Ridge--optADPT,Peterfilter-Ridge--optCLF,Peterfilter-Ridge--optALL,Peterfilter-Ridge--optSEQ,Peterfilter-CART--default,Peterfilter-CART--optADPT,Peterfilter-CART--optCLF,Peterfilter-CART--optALL,Peterfilter-CART--optSEQ,Peterfilter-KNN--default,Peterfilter-KNN--optADPT,Peterfilter-KNN--optCLF,Peterfilter-KNN--optALL,Peterfilter-KNN--optSEQ,Peterfilter-NB--default,Peterfilter-NB--optADPT,Peterfilter-NB--optCLF,Peterfilter-NB--optALL,Peterfilter-NB--optSEQ,Peterfilter-Boost--default,Peterfilter-Boost--optADPT,Peterfilter-Boost--optCLF,Peterfilter-Boost--optALL,Peterfilter-Boost--optSEQ,Peterfilter-NN--default,Peterfilter-NN--optADPT,Peterfilter-NN--optCLF,Peterfilter-NN--optALL,Peterfilter-NN--optSEQ,Peterfilter-SVM--default,Peterfilter-SVM--optADPT,Peterfilter-SVM--optCLF,Peterfilter-SVM--optALL,Peterfilter-SVM--optSEQ,Bruakfilter-RF--default,Bruakfilter-RF--optADPT,Bruakfilter-RF--optCLF,Bruakfilter-RF--optALL,Bruakfilter-RF--optSEQ,Bruakfilter-Ridge--default,Bruakfilter-Ridge--optADPT,Bruakfilter-Ridge--optCLF,Bruakfilter-Ridge--optALL,Bruakfilter-Ridge--optSEQ,Bruakfilter-CART--default,Bruakfilter-CART--optADPT,Bruakfilter-CART--optCLF,Bruakfilter-CART--optALL,Bruakfilter-CART--optSEQ,Bruakfilter-KNN--default,Bruakfilter-KNN--optADPT,Bruakfilter-KNN--optCLF,Bruakfilter-KNN--optALL,Bruakfilter-KNN--optSEQ,Bruakfilter-NB--default,Bruakfilter-NB--optADPT,Bruakfilter-NB--optCLF,Bruakfilter-NB--optALL,Bruakfilter-NB--optSEQ,Bruakfilter-Boost--default,Bruakfilter-Boost--optADPT,Bruakfilter-Boost--optCLF,Bruakfilter-Boost--optALL,Bruakfilter-Boost--optSEQ,Bruakfilter-NN--default,Bruakfilter-NN--optADPT,Bruakfilter-NN--optCLF,Bruakfilter-NN--optALL,Bruakfilter-NN--optSEQ,Bruakfilter-SVM--default,Bruakfilter-SVM--optADPT,Bruakfilter-SVM--optCLF,Bruakfilter-SVM--optALL,Bruakfilter-SVM--optSEQ,TCA-RF--default,TCA-RF--optADPT,TCA-RF--optCLF,TCA-RF--optALL,TCA-RF--optSEQ,TCA-Ridge--default,TCA-Ridge--optADPT,TCA-Ridge--optCLF,TCA-Ridge--optALL,TCA-Ridge--optSEQ,TCA-CART--default,TCA-CART--optADPT,TCA-CART--optCLF,TCA-CART--optALL,TCA-CART--optSEQ,TCA-KNN--default,TCA-KNN--optADPT,TCA-KNN--optCLF,TCA-KNN--optALL,TCA-KNN--optSEQ,TCA-NB--default,TCA-NB--optADPT,TCA-NB--optCLF,TCA-NB--optALL,TCA-NB--optSEQ,TCA-Boost--default,TCA-Boost--optADPT,TCA-Boost--optCLF,TCA-Boost--optALL,TCA-Boost--optSEQ,TCA-NN--default,TCA-NN--optADPT,TCA-NN--optCLF,TCA-NN--optALL,TCA-NN--optSEQ,TCA-SVM--default,TCA-SVM--optADPT,TCA-SVM--optCLF,TCA-SVM--optALL,TCA-SVM--optSEQ
0.5756077,0.64672176,0.64002654,0.63468846,0.64298209,0.55638157,0.57307437,0.63426624,0.63426624,0.63426624,0.54774112,0.64639001,0.6423186,0.64604319,0.63773448,0.59646239,0.60341396,0.60341396,0.60315761,0.60315761,0.59493938,0.59493938,0.60174015,0.60174015,0.60174015,0.60715363,0.63410037,0.64358526,0.64358526,0.64358526,0.51162615,0.64114241,0.65147174,0.65215031,0.64774715,0.0,0.0,0.0,0.0,-1.0,0.5,0.71875,0.76714665,0.70253989,0.6789916,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,-1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.70787546,0.66367137,0.68946648,0.65099715,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.52518246,0.61145123,0.615779,0.61128536,0.59484891,0.51390313,0.53153085,0.52212136,0.53796972,0.53263164,0.57001327,0.64747572,0.65129079,0.66383678,0.67179866,0.54908318,0.60407745,0.56542916,0.60407745,0.60407745,0.50381507,0.58289101,0.58197117,0.58976718,0.58289101,0.52925388,0.57026962,0.59967429,0.62104168,0.60510284,0.54161892,0.66332408,0.66546535,0.64884794,0.64901381,0.0,0.0,0.0,0.0,-1.0,0.57263514,0.63666345,0.6463964,0.63288288,0.64856821,0.55855856,0.57307692,0.5990991,0.63333333,0.63333333,0.55421493,0.65556628,0.65041828,0.64527027,0.65122265,0.56394788,0.56394788,0.5909749,0.6084937,0.5909749,0.58204633,0.58204633,0.58204633,0.58204633,0.58204633,0.57424389,0.60318514,0.64285714,0.62934363,0.60096154,0.54721686,0.62403846,0.64953346,0.62884615,0.61754669,0.0,0.0,0.0,0.0,-1.0,0.53435068,0.63967972,0.63070752,0.63391942,0.63875988,0.5839164,0.60909886,0.60002111,0.58815369,0.61240123,0.49208336,0.62705833,0.62824959,0.64646541,0.65493998,0.54621811,0.60392665,0.63248688,0.63248688,0.60172507,0.61623138,0.64402256,0.61623138,0.62487183,0.58562036,0.61868931,0.63358767,0.65350745,0.64053924,0.65757886,0.61350202,0.63756861,0.63672417,0.64002654,0.63756861,0.0,0.0,0.0,0.0,-1.0,0.5630617,0.61146631,0.59450208,0.6094306,0.6250377,0.54915857,0.64791302,0.56526328,0.61535678,0.64892334,0.58730925,0.63527655,0.64061463,0.64358526,0.64424875,0.54653477,0.57832197,0.57883467,0.57637674,0.64037336,0.54873635,0.64620906,0.62061946,0.61926232,0.63808131,0.55645696,0.64341939,0.65935822,0.64927016,0.64927016,0.51907534,0.63511068,0.63030038,0.66029314,0.62206707,0.0,0.0,0.0,0.0,-1.0,0.55339586,0.60976235,0.59993064,0.60238856,0.58356958,0.55636649,0.55636649,0.59382351,0.58958622,0.59136558,0.52417215,0.64468605,0.63204958,0.66086616,0.63951384,0.57984498,0.57984498,0.60035286,0.60035286,0.60035286,0.59255685,0.59255685,0.59255685,0.59255685,0.59255685,0.53848242,0.53848242,0.59145606,0.57670849,0.59145606,0.55721093,0.59908619,0.63426624,0.58816877,0.63901623,0.0,0.0,0.0,0.0,-1.0,0.53926654,0.64037336,0.63833766,0.66308282,0.63088847,0.5927378,0.63841305,0.61654804,0.62434405,0.62612341,0.47276675,0.67300501,0.64418843,0.65528681,0.65198444,0.56343869,0.61504011,0.64553049,0.65257253,0.66095663,0.59629652,0.6469781,0.0,0.0,-1.0,0.52614754,0.65732252,0.61612582,0.67689547,0.65774474,0.58477592,0.63892575,0.63663369,0.64578684,0.63511068,0.59332589,0.63841305,0.61671392,0.6569003,0.63265275
0.55179745,0.64604319,0.63621147,0.63909162,0.64400748,0.56612281,0.56612281,0.63426624,0.63426624,0.63426624,0.61731709,0.66020267,0.64461065,0.66247964,0.64528922,0.58976718,0.59646239,0.60315761,0.60315761,0.60315761,0.59002352,0.59493938,0.60174015,0.60174015,0.60174015,0.60715363,0.60715363,0.64112733,0.64358526,0.64358526,0.55417999,0.64596779,0.65037095,0.65350745,0.64816937,0.0,0.0,0.0,0.0,-1.0,0.5,0.70532915,0.68358101,0.66692547,0.68013773,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,-1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.66786063,0.67815126,0.63960114,0.65875614,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.53466735,0.62797817,0.59009892,0.61510043,0.59696001,0.51390313,0.53153085,0.52212136,0.53796972,0.53263164,0.52534833,0.65679474,0.64485192,0.66154473,0.66646058,0.54908318,0.60407745,0.56542916,0.61798058,0.60407745,0.50381507,0.58289101,0.58197117,0.58976718,0.58289101,0.52925388,0.57026962,0.60315761,0.60510284,0.60510284,0.51984438,0.63340672,0.65747331,0.66750106,0.66918994,0.0,0.0,0.0,0.0,-1.0,0.55694981,0.62556306,0.63883526,0.64261583,0.61697791,0.55855856,0.57307692,0.5990991,0.63333333,0.63333333,0.59177928,0.67286036,0.69747426,0.62347142,0.66393179,0.56394788,0.56394788,0.5909749,0.6084937,0.5909749,0.58204633,0.58204633,0.58204633,0.58204633,0.58204633,0.55694981,0.60318514,0.64285714,0.6284008,0.60096154,0.57046332,0.63641614,0.63296332,0.62884615,0.60536544,0.0,0.0,0.0,0.0,-1.0,0.5463689,0.629848,0.62815912,0.6381567,0.62188612,0.5839164,0.60884251,0.60002111,0.58815369,0.61240123,0.5044484,0.62052898,0.64672176,0.64925508,0.64807889,0.54621811,0.57995054,0.63248688,0.63248688,0.62672658,0.61623138,0.63486941,0.61623138,0.62487183,0.62487183,0.61868931,0.63070752,0.65291936,0.63400989,0.61757344,0.62087581,0.64358526,0.64096146,0.63672417,0.63536703,0.0,0.0,0.0,0.0,-1.0,0.54789191,0.60578141,0.60086555,0.61383377,0.6276615,0.54424272,0.64130828,0.5573768,0.64375113,0.65282888,0.57096327,0.63984559,0.64120273,0.63179323,0.6214639,0.54255383,0.5807799,0.57883467,0.59070209,0.59027987,0.54204114,0.6527384,0.62485675,0.61823693,0.63316545,0.58611798,0.6329845,0.65935822,0.64927016,0.65935822,0.55145063,0.64501779,0.64248447,0.65187888,0.62349961,0.0,0.0,0.0,0.0,-1.0,0.53356656,0.61086314,0.61823693,0.60348935,0.58373545,0.55636649,0.55636649,0.59204415,0.59382351,0.58958622,0.54781651,0.63747813,0.65077809,0.63900115,0.64611858,0.57984498,0.57984498,0.60035286,0.60035286,0.60035286,0.59255685,0.59255685,0.59255685,0.59255685,0.59255685,0.53848242,0.53848242,0.57891007,0.57713071,0.57425056,0.56729899,0.61247663,0.64978286,0.62806864,0.62927499,0.0,0.0,0.0,0.0,-1.0,0.56817359,0.6741058,0.64706858,0.658936,0.59866397,0.5927378,0.63731226,0.61654804,0.62434405,0.60959648,0.54841969,0.6652844,0.65053682,0.66146933,0.63707099,0.56343869,0.61504011,0.64553049,0.65451776,0.66095663,0.59629652,0.64833524,0.0,0.0,-1.0,0.52614754,0.65732252,0.63180831,0.66579709,0.66011219,0.57452199,0.64452018,0.63841305,0.63977019,0.61985041,0.59332589,0.61985041,0.62553532,0.65596538,0.64070511
0.57535135,0.64485192,0.65028048,0.62705833,0.62925991,0.55638157,0.56612281,0.63426624,0.63426624,0.63426624,0.55891489,0.64433922,0.65655347,0.64385669,0.64332891,0.59646239,0.59646239,0.60315761,0.60315761,0.60315761,0.59493938,0.59493938,0.60174015,0.60174015,0.60174015,0.60715363,0.60715363,0.63960432,0.64358526,0.64358526,0.6015592,0.64292177,0.65121539,0.64807889,0.64969238,0.0,0.0,0.0,0.0,-1.0,0.5,0.74206349,0.67897727,0.64774282,0.66947368,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,-1.0,0.5,0.5,0.5,0.5,0.5,0.50748942,0.6838896,0.64033613,0.67046534,0.69047619,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.56551963,0.6184028,0.59417034,0.60077508,0.60416792,0.51390313,0.53153085,0.51568249,0.53796972,0.53263164,0.57256167,0.65976537,0.62273056,0.63621147,0.66086616,0.54908318,0.60407745,0.56542916,0.61798058,0.60407745,0.50381507,0.58289101,0.58197117,0.58976718,0.58289101,0.52925388,0.57026962,0.59967429,0.60213222,0.60510284,0.54136257,0.64358526,0.66630979,0.64690271,0.63070752,0.0,0.0,0.0,0.0,-1.0,0.5764157,0.64124839,0.63071107,0.64100708,0.62266566,0.55855856,0.57307692,0.58936615,0.63333333,0.63333333,0.59636422,0.66449485,0.65854247,0.62712105,0.66312741,0.56394788,0.56394788,0.5909749,0.6084937,0.5909749,0.58204633,0.58204633,0.58204633,0.58204633,0.58204633,0.57424389,0.60318514,0.64285714,0.6284008,0.60096154,0.5877574,0.63641614,0.63087194,0.62884615,0.61754669,0.0,0.0,0.0,0.0,-1.0,0.5584022,0.62951626,0.63841305,0.66011219,0.64154955,0.5839164,0.6099433,0.60002111,0.58366005,0.6130798,0.56781169,0.63112974,0.64138368,0.63850353,0.62004644,0.54621811,0.58477592,0.63248688,0.63248688,0.59833223,0.61623138,0.63716147,0.61623138,0.630798,0.62487183,0.61868931,0.63358767,0.65350745,0.64053924,0.66376138,0.62469087,0.64740033,0.63714639,0.61816153,0.64604319,0.0,0.0,0.0,0.0,-1.0,0.52619277,0.61222028,0.60264491,0.61205441,0.6188401,0.54314193,0.64206225,0.55627601,0.64580192,0.65231618,0.50661982,0.62713372,0.65391459,0.64162495,0.63731226,0.53831655,0.62654563,0.58417275,0.61867423,0.60706315,0.55051571,0.62469087,0.62553532,0.63138609,0.63485433,0.55603474,0.63366307,0.65935822,0.66104711,0.6423186,0.55390856,0.62162977,0.64519875,0.64866699,0.62870197,0.0,0.0,0.0,0.0,-1.0,0.5380602,0.61671392,0.59323542,0.5959497,0.59552747,0.55636649,0.55636649,0.59204415,0.59204415,0.58958622,0.55739188,0.63663369,0.62942578,0.6303607,0.63391942,0.57984498,0.57984498,0.60035286,0.60035286,0.60035286,0.59255685,0.59255685,0.59255685,0.59255685,0.59255685,0.53848242,0.53848242,0.57942276,0.59145606,0.57425056,0.55543157,0.61289885,0.64189637,0.63927257,0.65037095,0.0,0.0,0.0,0.0,-1.0,0.58062911,0.66715423,0.64062971,0.67300501,0.59578382,0.5927378,0.63841305,0.61654804,0.62434405,0.60959648,0.52732372,0.65359793,0.64426383,0.6563876,0.64444478,0.56343869,0.61504011,0.64553049,0.65774474,0.66095663,0.59629652,0.6469781,0.0,0.0,-1.0,0.52614754,0.64444478,0.61858375,0.67757404,0.66443995,0.58231799,0.64002654,0.63841305,0.63909162,0.6277369,0.59332589,0.62612341,0.66376138,0.65748839,0.63265275
0.51153568,0.64087098,0.62925991,0.62925991,0.63333132,0.56612281,0.56612281,0.63426624,0.63426624,0.63426624,0.58605766,0.65299475,0.66875264,0.64011702,0.64765667,0.58976718,0.59646239,0.60315761,0.60315761,0.60315761,0.59002352,0.59493938,0.60174015,0.60174015,0.60174015,0.60537427,0.60715363,0.64358526,0.64358526,0.64866699,0.59282828,0.63740274,0.64859159,0.65282888,0.65257253,0.0,0.0,0.0,0.0,-1.0,0.5,0.70709866,0.6632838,0.66865079,0.65482955,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,-1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.65047022,0.66795307,0.63865147,0.66162396,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.53831655,0.61179806,0.59899572,0.61704566,0.60510284,0.51390313,0.53153085,0.51814042,0.53796972,0.53263164,0.54535859,0.64298209,0.63679957,0.64340431,0.63425116,0.54908318,0.60407745,0.56542916,0.61798058,0.60407745,0.50381507,0.58289101,0.58197117,0.58976718,0.58289101,0.52925388,0.57026962,0.59967429,0.60180047,0.60510284,0.55924664,0.64026781,0.65935822,0.64350986,0.64620906,0.0,0.0,0.0,0.0,-1.0,0.57263514,0.62451737,0.63803089,0.64044402,0.61617215,0.55855856,0.57307692,0.59234234,0.63333333,0.63333333,0.53153153,0.66071429,0.66827542,0.65178571,0.66208172,0.56394788,0.56394788,0.5909749,0.6084937,0.5909749,0.58204633,0.58204633,0.58204633,0.58204633,0.58204633,0.57424389,0.60318514,0.64502896,0.64285714,0.60096154,0.5712677,0.61712614,0.66167954,0.61145833,0.61754669,0.0,0.0,0.0,0.0,-1.0,0.51129441,0.63120514,0.62612341,0.66180107,0.62637976,0.5839164,0.61977502,0.60002111,0.59578382,0.61748296,0.48234212,0.62799324,0.63646782,0.64088606,0.63503529,0.54621811,0.58477592,0.63248688,0.63248688,0.63681465,0.61623138,0.62487183,0.61623138,0.62487183,0.62487183,0.61868931,0.63358767,0.65350745,0.63400989,0.62580674,0.63112974,0.63892575,0.63943845,0.64053924,0.63578925,0.0,0.0,0.0,0.0,-1.0,0.55730141,0.60561554,0.60535919,0.60323301,0.63063212,0.53305386,0.64400748,0.56093552,0.63826226,0.65706617,0.53704988,0.63476386,0.64679715,0.64857651,0.64138368,0.55746728,0.56797756,0.57883467,0.57036009,0.63299958,0.554753,0.62520357,0.62731468,0.61773931,0.64248447,0.56645455,0.64222812,0.65935822,0.65935822,0.65935822,0.49297304,0.64587731,0.64459557,0.64883286,0.64349478,0.0,0.0,0.0,0.0,-1.0,0.54857048,0.61170758,0.58789734,0.60281078,0.59815128,0.55636649,0.55636649,0.59204415,0.59136558,0.57755293,0.55095301,0.63595512,0.64637493,0.65934314,0.65180349,0.57984498,0.57984498,0.60035286,0.60035286,0.60035286,0.59255685,0.59255685,0.59255685,0.59255685,0.59255685,0.53848242,0.53848242,0.59145606,0.59145606,0.59145606,0.54136257,0.60121238,0.63657338,0.615779,0.61689487,0.0,0.0,0.0,0.0,-1.0,0.56215695,0.67401532,0.64765667,0.66139393,0.59468303,0.5927378,0.63307497,0.61654804,0.63197418,0.60959648,0.59809096,0.65545268,0.63122022,0.66317329,0.59996079,0.56343869,0.61504011,0.64553049,0.64782255,0.65316062,0.59629652,0.6469781,0.0,0.0,-1.0,0.52614754,0.65215031,0.63180831,0.6824899,0.66443995,0.59189336,0.6418059,0.63663369,0.64112733,0.61561313,0.59332589,0.62052898,0.6418059,0.66596297,0.64375113
0.54281018,0.64646541,0.64078051,0.6334972,0.6277369,0.55638157,0.56612281,0.63426624,0.63426624,0.63426624,0.57036009,0.65189396,0.65800109,0.63808131,0.64545509,0.59646239,0.59646239,0.60315761,0.60315761,0.60315761,0.59493938,0.59493938,0.60174015,0.60174015,0.60174015,0.60715363,0.60715363,0.64358526,0.64358526,0.63934797,0.59359732,0.63673925,0.66036854,0.64927016,0.65020508,0.0,0.0,0.0,0.0,-1.0,0.53561254,0.69021739,0.65890589,0.66847826,0.71002931,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,-1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.71875,0.65659341,0.64406524,0.69375,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.53873877,0.61662344,0.60578141,0.61510043,0.59628144,0.51390313,0.53153085,0.52212136,0.53796972,0.53263164,0.54154352,0.65433681,0.65307015,0.64197177,0.64899873,0.54908318,0.60407745,0.56542916,0.61798058,0.60407745,0.50381507,0.58289101,0.58197117,0.58976718,0.58289101,0.52925388,0.57026962,0.59187828,0.60526871,0.60526871,0.55238555,0.6444297,0.65367332,0.61280837,0.64758128,0.0,0.0,0.0,0.0,-1.0,0.56370656,0.64261583,0.62910232,0.63127413,0.64124839,0.55855856,0.57307692,0.58936615,0.63333333,0.63333333,0.56772844,0.64856821,0.6742278,0.62712105,0.64309846,0.56394788,0.56394788,0.5909749,0.6084937,0.5909749,0.58204633,0.58204633,0.58204633,0.58204633,0.58204633,0.57424389,0.60318514,0.65854247,0.6284008,0.60096154,0.57504826,0.62403846,0.61977156,0.63641614,0.61754669,0.0,0.0,0.0,0.0,-1.0,0.60460522,0.62619881,0.64807889,0.64358526,0.63002895,0.5839164,0.61977502,0.60002111,0.58543941,0.61460281,0.55086254,0.62096628,0.64815429,0.65978045,0.62256469,0.54621811,0.58240847,0.63248688,0.63248688,0.62960673,0.61623138,0.63486941,0.61623138,0.63486941,0.62487183,0.61868931,0.60097111,0.65350745,0.62485675,0.65350745,0.62935038,0.64316304,0.63850353,0.6297726,0.64274082,0.0,0.0,0.0,0.0,-1.0,0.5202666,0.63309005,0.59569335,0.61603535,0.58298148,0.55068159,0.6652844,0.55110381,0.64765667,0.65350745,0.53763798,0.62858134,0.63536703,0.6303607,0.63696544,0.54857048,0.58527354,0.57883467,0.57459738,0.6240123,0.55051571,0.62705833,0.62663611,0.6277369,0.64833524,0.58103625,0.62383135,0.65935822,0.64927016,0.66071536,0.52305628,0.64833524,0.64985825,0.63155196,0.63027022,0.0,0.0,0.0,0.0,-1.0,0.55297364,0.59644731,0.60187587,0.59077749,0.58382592,0.55636649,0.55636649,0.59382351,0.59136558,0.57755293,0.51967851,0.65536221,0.63729718,0.65917727,0.61773931,0.57984498,0.57984498,0.60035286,0.60035286,0.60035286,0.59255685,0.59255685,0.59255685,0.59255685,0.59255685,0.53848242,0.53848242,0.59145606,0.58543941,0.57713071,0.561026,0.61010917,0.63351227,0.60934013,0.63105435,0.0,0.0,0.0,0.0,-1.0,0.51690391,0.66324869,0.63978527,0.66308282,-1,0.5927378,0.63307497,0.61654804,0.64740033,0.60959648,0.5906267,0.65147174,0.64274082,0.67020025,0.62613849,0.56343869,0.61504011,0.64553049,0.65825743,0.66095663,0.59629652,0.64833524,0.0,0.0,-1.0,0.52614754,0.6563876,0.63180831,0.66266059,0.67757404,0.57765848,0.64299717,0.63663369,0.64332891,0.64138368,0.59332589,0.62366548,0.61671392,0.63112974,0.63223053
